"CVLT","Commvault Systems, Inc.","48.98","$2.28B","2006","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cvlt",
"CGEN","Compugen Ltd.","10","$679.23M","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/cgen",
"CPSI","Computer Programs and Systems, Inc.","29.64","$425.51M","2002","Technology","EDP Services","https://old.nasdaq.com/symbol/cpsi",
"CTG","Computer Task Group, Incorporated","5.72","$84.09M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/ctg",
"SCOR","comScore, Inc.","3.68","$257.72M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/scor",
"CHCI","Comstock Holding Companies, Inc.","2.206","$17.58M","2004","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/chci",
"CMTL","Comtech Telecommunications Corp.","33.06","$806.52M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/cmtl",
"CNAT","Conatus Pharmaceuticals Inc.","0.4657","$15.45M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cnat",
"CNCE","Concert Pharmaceuticals, Inc.","11.05","$326.82M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cnce",
"BBCP","Concrete Pumping Holdings, Inc. ","5.94","$346.06M","2017","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/bbcp",
"CDOR","Condor Hospitality Trust, Inc.","10.83","$129.1M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cdor",
"CNDT","Conduent Incorporated","3.9","$824.45M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/cndt",
"CFMS","ConforMIS, Inc.","1.05","$72.15M","2015","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/cfms",
"CNFR","Conifer Holdings, Inc.","3.8","$36.44M","2015","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cnfr",
"CNFRL","Conifer Holdings, Inc.","23.01","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cnfrl",
"CNMD","CONMED Corporation","103.55","$2.95B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/cnmd",
"CNOB","ConnectOne Bancorp, Inc.","23.43","$935.86M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cnob",
"CONN","Conn&#39;s, Inc.","9.36","$268.61M","2003","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/conn",
"CNSL","Consolidated Communications Holdings, Inc.","7.3","$526.14M","2005","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cnsl",
"CWCO","Consolidated Water Co. Ltd.","18.23","$273.95M","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/cwco",
"CNST","Constellation Pharmaceuticals, Inc.","37.6","$1.54B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cnst",
"ROAD","Construction Partners, Inc.","17.59","$910.84M","2018","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/road",
"CPSS","Consumer Portfolio Services, Inc.","3.9643","$89.32M","1992","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/cpss",
"CFRX","ContraFect Corporation","10.98","$16.83M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cfrx",
"CPAA","Conyers Park II Acquisition Corp.","10.8","$607.5M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/cpaa",
"CPAAU","Conyers Park II Acquisition Corp.","11.29","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/cpaau",
"CPAAW","Conyers Park II Acquisition Corp.","2","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/cpaaw",
"CPRT","Copart, Inc.","95.25","$22.14B","1994","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/cprt",
"CRBP","Corbus Pharmaceuticals Holdings, Inc.","5.49","$397.14M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/crbp",
"CORT","Corcept Therapeutics Incorporated","13.59","$1.55B","2004","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cort",
"CORE","Core-Mark Holding Company, Inc.","23.67","$1.08B","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/core",
"CSOD","Cornerstone OnDemand, Inc.","57.23","$3.47B","2011","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/csod",
"CORV","Correvio Pharma Corp.","0.2917","$16.15M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/corv",
"CRTX","Cortexyme, Inc.","60.08","$1.76B","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/crtx",
"CLDB","Cortland Bancorp","21.99","$95.08M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/cldb",
"CRVL","CorVel Corp.","80.48","$1.46B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/crvl",
"CRVS","Corvus Pharmaceuticals, Inc.","4.11","$126.85M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/crvs",
"CSGP","CoStar Group, Inc.","716.24","$26.24B","1998","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/csgp",
"COST","Costco Wholesale Corporation","321.95","$142.22B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/cost",
"CPAH","CounterPath Corporation","2.42","$14.76M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cpah",
"ICBK","County Bancorp, Inc.","26.51","$178.36M","2015","Finance","Major Banks","https://old.nasdaq.com/symbol/icbk",
"COUP","Coupa Software Incorporated","163.31","$10.42B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/coup",
"CVTI","Covenant Transportation Group, Inc.","15.75","$290.77M","1994","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/cvti",
"CVET","Covetrus, Inc.","12","$1.35B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/cvet",
"COWN","Cowen Inc.","16.96","$485.06M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/cown",
"COWNL","Cowen Inc.","27.802","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/cownl",
"COWNZ","Cowen Inc.","26.16","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/cownz",
"CPSH","CPS Technologies Corp.","1.56","$20.6M","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/cpsh",
"CRAI","CRA International,Inc.","51.12","$395.64M","1998","Miscellaneous","Other Consumer Services","https://old.nasdaq.com/symbol/crai",
"CBRL","Cracker Barrel Old Country Store, Inc.","168.8","$4.05B","1981","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cbrl",
"BREW","Craft Brew Alliance, Inc.","16.19","$315.64M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/brew",
"CREX","Creative Realities, Inc.","1.5261","$14.92M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/crex",
"CREXW","Creative Realities, Inc.","0.1","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/crexw",
"CACC","Credit Acceptance Corporation","434.6","$7.89B","1992","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/cacc",
"DGLD","Credit Suisse AG","22.52","$14.17M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/dgld",
"DSLV","Credit Suisse AG","14.26","$20.12M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/dslv",
"GLDI","Credit Suisse AG","9.3639","$38.89M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/gldi",
"SLVO","Credit Suisse AG","7.1529","$20.4M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/slvo",
"TVIX","Credit Suisse AG","46.8","$779.84M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/tvix",
"UGLD","Credit Suisse AG","175.93","$241.29M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ugld",
"USLV","Credit Suisse AG","99.23","$391.29M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/uslv",
"USOI","Credit Suisse AG","18.5826","$12.73M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/usoi",
"VIIX","Credit Suisse AG","31.59","$22.14M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/viix",
"ZIV","Credit Suisse AG","73.98","$63.47M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ziv",
"CREE","Cree, Inc.","47.39","$5.12B","1993","Technology","Semiconductors","https://old.nasdaq.com/symbol/cree",
"CRSA","Crescent Acquisition Corp","10.15","$317.19M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/crsa",
"CRSAU","Crescent Acquisition Corp","10.5","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/crsau",
"CRSAW","Crescent Acquisition Corp","0.8515","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/crsaw",
"CCAP","Crescent Capital BDC, Inc.","16.5","$495.65M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ccap",
"CRESY","Cresud S.A.C.I.F. y A.","5.07","$261.1M","1997","Finance","Real Estate","https://old.nasdaq.com/symbol/cresy",
"CRNX","Crinetics Pharmaceuticals, Inc.","23.58","$571.16M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/crnx",
"CRSP","CRISPR Therapeutics AG","53.03","$3.23B","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/crsp",
"CRTO","Criteo S.A.","13.26","$826.01M","2013","Technology","Advertising","https://old.nasdaq.com/symbol/crto",
"CROX","Crocs, Inc.","36.7","$2.52B","2006","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/crox",
"CRON","Cronos Group Inc.","7.15","$2.49B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/cron",
"CCRN","Cross Country Healthcare, Inc.","9.97","$367.66M","2001","Technology","Professional Services","https://old.nasdaq.com/symbol/ccrn",
"CFB","CrossFirst Bankshares, Inc.","14.4","$748.36M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/cfb",
"CRWD","CrowdStrike Holdings, Inc.","60.93","$12.52B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/crwd",
"CRWS","Crown Crafts, Inc.","6.37","$64.76M","n/a","Basic Industries","Textiles","https://old.nasdaq.com/symbol/crws",
"CYRX","CryoPort, Inc.","18.27","$676.28M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cyrx",
"CYRXW","CryoPort, Inc.","15.3501","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cyrxw",
"CSGS","CSG Systems International, Inc.","51.72","$1.7B","1996","Technology","EDP Services","https://old.nasdaq.com/symbol/csgs",
"CCLP","CSI Compressco LP","2.04","$96.04M","2011","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/cclp",
"CSPI","CSP Inc.","14.25","$60.4M","1982","Technology","EDP Services","https://old.nasdaq.com/symbol/cspi",
"CSWI","CSW Industrials, Inc.","73.7","$1.11B","n/a","Basic Industries","Home Furnishings","https://old.nasdaq.com/symbol/cswi",
"CSX","CSX Corporation","79.56","$61.57B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/csx",
"CTIC","CTI BioPharma Corp.","1.17","$67.84M","1997","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ctic",
"CTIB","CTI Industries Corporation","1.51","$5.86M","1997","Basic Industries","Specialty Chemicals","https://old.nasdaq.com/symbol/ctib",
"CUE","Cue Biopharma, Inc.","19.81","$455.51M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cue",
"CUI","CUI Global, Inc.","1.14","$32.76M","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/cui",
"CPIX","Cumberland Pharmaceuticals Inc.","4.5","$68.33M","2009","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cpix",
"CMLS","Cumulus Media Inc.","14.24","$250.01M","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/cmls",
"CRIS","Curis, Inc.","1.42","$47.15M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/cris",
"CUTR","Cutera, Inc.","27.08","$385.44M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/cutr",
"CVBF","CVB Financial Corporation","21.09","$2.95B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cvbf",
"CVV","CVD Equipment Corporation","4.75","$31.18M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cvv",
"CYAN","Cyanotech Corporation","2.12","$12.57M","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/cyan",
"CYBR","CyberArk Software Ltd.","120.89","$4.58B","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cybr",
"CYBE","CyberOptics Corporation","24.97","$177.99M","1987","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/cybe",
"CYCC","Cyclacel Pharmaceuticals, Inc.","0.7107","$12.22M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cycc",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","5.3967","$1.81M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cyccp",
"CYCN","Cyclerion Therapeutics, Inc.","4.61","$126.63M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cycn",
"CBAY","CymaBay Therapeutics Inc.","1.78","$122.29M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cbay",
"CY","Cypress Semiconductor Corporation","23.4","$8.67B","1986","Technology","Semiconductors","https://old.nasdaq.com/symbol/cy",
"CYRN","CYREN Ltd.","1.15","$68.22M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cyrn",
"CONE","CyrusOne Inc","69.6","$7.88B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cone",
"CYTK","Cytokinetics, Incorporated","15.28","$903.98M","2004","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/cytk",
"CTMX","CytomX Therapeutics, Inc.","7.3","$331.67M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ctmx",
"CTSO","Cytosorbents Corporation","6.56","$212.7M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ctso",
"DJCO","Daily Journal Corp. (S.C.)","290.4","$400.97M","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/djco",
"DAKT","Daktronics, Inc.","5.95","$268.63M","1994","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/dakt",
"DARE","Dare Bioscience, Inc.","1.18","$28.93M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/dare",
"DRIO","DarioHealth Corp.","8.9","$19.9M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/drio",
"DRIOW","DarioHealth Corp.","0.0204","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/driow",
"DZSI","DASAN Zhone Solutions, Inc.","8.47","$181.16M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/dzsi",
"DSKE","Daseke, Inc.","4.25","$274.5M","2015","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/dske",
"DSKEW","Daseke, Inc.","0.13","n/a","2015","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/dskew",
"DAIO","Data I/O Corporation","4.02","$33.01M","1981","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/daio",
"DDOG","Datadog, Inc.","45.68","$13.51B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ddog",
"DTSS","Datasea Inc.","2.75","$57.6M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/dtss",
"PLAY","Dave & Buster&#39;s Entertainment, Inc.","46.6","$1.42B","2014","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/play",
"DTEA","DAVIDsTEA Inc.","1.32","$34.43M","2015","Consumer Non-Durables","Food Chains","https://old.nasdaq.com/symbol/dtea",
"DFNL","Davis Select Financial ETF","25.2701","$164.26M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dfnl",
"DINT","Davis Select International ETF","19.24","$161.62M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dint",
"DUSA","Davis Select U.S. Equity ETF","26.84","$225.46M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dusa",
"DWLD","Davis Select Worldwide ETF","25.77","$253.83M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwld",
"DWSN","Dawson Geophysical Company","2.14","$49.77M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/dwsn",
"DBVT","DBV Technologies S.A.","9.93","$1.08B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/dbvt",
"DDMX","DD3 Acquisition Corp.","10.06","$72.67M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/ddmx",
"DDMXU","DD3 Acquisition Corp.","10.8","$78.01M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/ddmxu",
"DDMXW","DD3 Acquisition Corp.","0.5","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/ddmxw",
"DCPH","Deciphera Pharmaceuticals, Inc.","55.1","$2.81B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/dcph",
"TACO","Del Taco Restaurants, Inc.","7.7","$285.36M","2014","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/taco",
"TACOW","Del Taco Restaurants, Inc.","0.1","n/a","2014","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/tacow",
"DMPI","DelMar Pharmaceuticals, Inc.","0.5771","$6.59M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/dmpi",
"DNLI","Denali Therapeutics Inc.","24.45","$2.57B","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/dnli",
"DENN","Denny&#39;s Corporation","20.55","$1.21B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/denn",
"XRAY","DENTSPLY SIRONA Inc.","56.85","$12.64B","1987","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/xray",
"DMTK","DermTech, Inc.","13.33","$164.57M","2017","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/dmtk",
"DXLG","Destination XL Group, Inc.","1.06","$53.37M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/dxlg",
"DSWL","Deswell Industries, Inc.","2.8583","$45.49M","1995","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/dswl",
"DXCM","DexCom, Inc.","291.25","$26.68B","2005","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/dxcm",
"DMAC","DiaMedica Therapeutics Inc.","5.64","$67.44M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/dmac",
"DEAC","Diamond Eagle Acquisition Corp.","16.95","$847.5M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/deac",
"DEACU","Diamond Eagle Acquisition Corp.","19","$665M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/deacu",
"DEACW","Diamond Eagle Acquisition Corp.","5.64","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/deacw",
"DHIL","Diamond Hill Investment Group, Inc.","140.01","$473.82M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/dhil",
"FANG","Diamondback Energy, Inc.","76.4","$12.15B","2012","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/fang",
"DPHC","DiamondPeak Holdings Corp.","10.1","$353.5M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/dphc",
"DPHCU","DiamondPeak Holdings Corp.","10.65","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/dphcu",
"DPHCW","DiamondPeak Holdings Corp.","1.2","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/dphcw",
"DRNA","Dicerna Pharmaceuticals, Inc.","20.82","$1.47B","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/drna",
"DFFN","Diffusion Pharmaceuticals Inc.","0.4089","$13.66M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/dffn",
"DGII","Digi International Inc.","15.015","$433.78M","1989","Technology","Computer Communications Equipment","https://old.nasdaq.com/symbol/dgii",
"DMRC","Digimarc Corporation","29.64","$368.37M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/dmrc",
"DRAD","Digirad Corporation","2.83","$5.8M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/drad",
"DRADP","Digirad Corporation","5.9","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/dradp",
"DGLY","Digital Ally, Inc.","1.4","$16.91M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/dgly",
"APPS","Digital Turbine, Inc.","6.8","$589.84M","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/apps",
"DCOM","Dime Community Bancshares, Inc.","19.24","$676.38M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/dcom",
"DCOMP","Dime Community Bancshares, Inc.","25.6127","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/dcomp",
"DIOD","Diodes Incorporated","47.34","$2.42B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/diod",
"DRTT","DIRTT Environmental Solutions Ltd.","3.13","$265.05M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/drtt",
"DISCA","Discovery, Inc.","29.205","$15.34B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/disca",
"DISCB","Discovery, Inc.","34.37","$18.06B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/discb",
"DISCK","Discovery, Inc.","27.93","$14.67B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/disck",
"DISH","DISH Network Corporation","40.73","$21.31B","1995","Consumer Services","Television Services","https://old.nasdaq.com/symbol/dish",
"DHC","Diversified Healthcare Trust ","7.85","$1.87B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/dhc",
"DHCNI","Diversified Healthcare Trust ","24.99","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/dhcni",
"DHCNL","Diversified Healthcare Trust ","25.74","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/dhcnl",
"SAUC","Diversified Restaurant Holdings, Inc.","1.04","$34.66M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/sauc",
"DLHC","DLH Holdings Corp.","4.6941","$58M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/dlhc",
"BOOM","DMC Global Inc.","39.42","$577.34M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/boom",
"DOCU","DocuSign, Inc.","88.73","$15.92B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/docu",
"DOGZ","Dogness (International) Corporation","1.15","$29.8M","2017","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/dogz",
"DLTR","Dollar Tree, Inc.","93.89","$22.22B","1995","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/dltr",
"DLPN","Dolphin Entertainment, Inc.","0.75","$13.42M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/dlpn",
"DLPNW","Dolphin Entertainment, Inc.","0.065","n/a","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/dlpnw",
"DOMO","Domo, Inc.","26.86","$748.48M","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/domo",
"DGICA","Donegal Group, Inc.","14.55","$417.34M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","12.2391","$351.06M","1986","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/dgicb",
"DMLP","Dorchester Minerals, L.P.","16.23","$562.85M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/dmlp",
"DORM","Dorman Products, Inc.","76.69","$2.51B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/dorm",
"DOYU","DouYu International Holdings Limited","8.07","$2.62B","2019","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/doyu",
"LYL","Dragon Victory International Limited","1.23","$14.05M","2017","Finance","Finance/Investors Services","https://old.nasdaq.com/symbol/lyl",
"DBX","Dropbox, Inc.","22.45","$9.32B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/dbx",
"DCAR","DropCar, Inc.","0.7945","$3.23M","n/a","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/dcar",
"DSPG","DSP Group, Inc.","15.44","$355.18M","1994","Technology","Semiconductors","https://old.nasdaq.com/symbol/dspg",
"DLTH","Duluth Holdings Inc.","7.84","$254.99M","2015","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","76.08","$6.3B","2011","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/dnkn",
"DUOT","Duos Technologies Group, Inc.","6.09","$12.06M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/duot",
"DRRX","DURECT Corporation","2.17","$417.43M","2000","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/drrx",
"DXPE","DXP Enterprises, Inc.","32.74","$576.33M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/dxpe",
"DYAI","Dyadic International, Inc.","5.47","$148.86M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/dyai",
"DYNT","Dynatronics Corporation","0.9498","$9.45M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","4.88","$409.26M","2004","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/dvax",
"ETFC","E*TRADE Financial Corporation","53.35","$11.88B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/etfc",
"SSP","E.W. Scripps Company (The)","13.57","$1.1B","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/ssp",
"EBMT","Eagle Bancorp Montana, Inc.","21.07","$143.67M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","45.41","$1.5B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/egbn",
